away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
1,1,1,23.7812597851,18.609360822,1.7603466854,2.3653733324,7,100,-0.9882738483,5,2,1,22.4425271796,20.9052666525,0.493988308,0.8790201511,7,60,0,1,14,Sada Cruzeiro,Sesi,12,2014
9,9,1,22.7925449134,23.1041958304,-0.5851649833,-0.2210103326,7,33.3333333333,0.1952,12,7,0,18.7040995478,23.6143184669,-2.088657193,-0.4730846427,4,10,0,0,15,JF Volei,Sao Bernardo,12,2014
6,8,1,22.0043534137,22.629184784,-0.4861287809,-0.5068387184,4,45.4545454545,-0.024,12,7,0,18.6966129715,23.8914547736,-2.2709257544,-0.9784677142,3,9.0909090909,0,0,18,Maringa,Sao Bernardo,12,2014
11,11,0,22.0592642321,22.9370871364,-0.7712,-0.6971969946,4,18.1818181818,0.4,1,1,0,23.3050078281,19.4074886576,1.6922986659,2.7040116022,4,90.9090909091,0,1,18,Sao Jose dos Campos,Sada Cruzeiro,12,2014
8,9,1,23.2340359307,22.2166899976,0.1318680134,0.4231917339,3,40,-0.18784,9,6,0,20.6161734538,23.7836666128,-1.4704708004,-1.4409125449,5,27.2727272727,0,1,18,JF Volei,Canoas,12,2014
10,10,0,21.0736306039,22.1508135868,-0.295488,-0.6522375578,4,27.2727272727,0.4,3,3,1,22.8058570122,21.7271219214,1.3132107607,1.820862527,6,81.8181818182,0,1,18,Voleisul/Paqueta,Brasil Volei Clube,12,2014
2,10,1,23.6495654752,19.6473691537,0.7866650212,2.1323682892,5,90.9090909091,-0.4592,5,4,1,21.1026320016,20.5180368142,0.3028729094,0.1869180148,4,70,0,1,18,Funvic,Minas,12,2014
8,12,0,21.8692896534,22.1134171471,-1.6632440529,-0.477711494,6,36.3636363636,1.2403968,5,2,1,22.4740217437,21.004213322,0.5951906464,0.9032161209,4,63.6363636364,0,0,18,America Volei,Sesi,12,2014
5,2,0,22.739217395,21.6433706576,0.5127666041,0.2761525171,2,58.3333333333,0.4,10,10,0,21.2089044832,22.7206508694,-0.9217900462,-0.67264,2,25,0,0,20,Sesi,Voleisul/Paqueta,12,2014
5,4,1,21.2021056013,20.7744294514,0.3132448839,0.4422983275,3,72.7272727273,-0.92896,9,9,0,22.6872287446,22.3733519981,-0.0614466129,-0.2927053318,3,36.3636363636,0,0,21,Minas,JF Volei,12,2014
3,3,1,23.2446856098,21.7316975371,0.6274198636,1.4505686086,3,83.3333333333,-0.408,2,10,0,23.2796523802,20.037895323,1.5058946314,1.9371590672,3,83.3333333333,0,1,21,Brasil Volei Clube,Funvic,12,2014
8,6,1,21.0929387631,23.1269332903,-0.8365823757,-0.7763766403,3,33.3333333333,0.08,6,8,1,22.6034827309,22.1033478272,0.1945290253,-0.7755490649,3,50,0,0,21,Canoas,Maringa,12,2014
1,1,1,23.6440062625,19.3926575927,1.2082773483,1.9538389327,4,91.6666666667,-0.55104,8,12,1,22.3354317227,22.4507337177,-0.1821691952,0.6255805542,4,41.6666666667,0,0,22,Sada Cruzeiro,America Volei,12,2014
2,10,1,23.6237219041,20.2303162584,0.4293320169,1.8047157051,7,84.6153846154,0.2128,5,2,1,22.791373916,20.6146965261,0.6209220137,0.5225728967,7,61.5384615385,0,1,7,Funvic,Sesi,1,2015
6,8,0,22.8827861848,22.3826782617,0.2110969753,-0.2443767798,7,46.1538461538,0.24,5,4,1,22.2283511477,20.8862102278,0.953838662,0.3495344118,7,75,0,0,8,Maringa,Minas,1,2015
8,12,0,22.0683453782,22.8605869741,-1.1305952423,-0.5457353562,7,38.4615384615,-0.6,11,11,0,21.5140780524,23.3496697091,-1.1577575956,-0.6894336,7,16.6666666667,0,0,8,America Volei,Sao Jose dos Campos,1,2015
9,9,0,22.4164496623,23.1653482652,-0.2945055893,-0.6491572903,7,33.3333333333,0.664,3,3,0,22.7957484878,22.3853580297,0.5604548869,1.8566900216,7,76.9230769231,0,1,8,JF Volei,Brasil Volei Clube,1,2015
1,1,1,23.81520501,19.7141260742,1.3666218787,1.9630711462,7,92.3076923077,-0.6,10,10,0,20.2671235865,22.7765206955,-1.137432037,-0.938112,7,23.0769230769,0,0,9,Sada Cruzeiro,Voleisul/Paqueta,1,2015
5,4,0,21.6493475848,21.7089681822,0.8505959071,0.1630709296,3,69.2307692308,-2.2397824,12,7,0,18.9572903772,24.1131638188,-2.4167406035,-1.3827741713,7,8.3333333333,0,0,11,Minas,Sao Bernardo,1,2015
11,11,0,21.2112624419,23.6797357673,-1.21696,-1.5262060765,3,15.3846153846,0.4,8,6,1,21.5743510105,23.3015466322,-0.2211013123,-0.7527300359,7,38.4615384615,0,1,11,Sao Jose dos Campos,Canoas,1,2015
3,3,1,23.2365987902,21.6416197571,-0.0980641091,1.0483639095,3,78.5714285714,-0.88,6,8,1,23.3062289478,21.7728092761,0.4044985762,-1.0204392519,3,50,0,1,11,Brasil Volei Clube,Maringa,1,2015
8,12,1,22.6546763025,22.2884695793,-0.3044761939,0.1634117151,3,42.8571428571,-0.4,10,10,0,20.6136988692,23.6212165564,-1.5099456296,-1.3504896,2,21.4285714286,0,1,11,America Volei,Voleisul/Paqueta,1,2015
5,2,1,23.3664324661,20.8917572209,0.8102132832,1.096737611,4,64.2857142857,-1.5152,9,9,0,21.6664930632,23.5322786121,-1.1193258322,-0.8341642655,3,30.7692307692,0,1,11,Sesi,JF Volei,1,2015
1,1,1,24.452164008,20.1713008594,1.6932975029,2.1704569169,2,92.8571428571,-0.824,2,10,0,23.2989775233,21.31758634,0.8437725641,2.1497272538,4,78.5714285714,0,0,11,Sada Cruzeiro,Funvic,1,2015
3,3,0,21.7892790322,22.3132958057,-0.6784512873,0.2386911276,6,73.3333333333,-0.92,12,7,0,18.9658323018,24.2905310551,-2.5333924828,-1.7062193371,6,7.6923076923,0,0,17,Brasil Volei Clube,Sao Bernardo,1,2015
9,9,1,21.5731944506,22.9858228897,-0.8356044715,-0.6954606658,7,35.7142857143,1.68896,1,1,1,23.7617312064,20.2570406875,1.9363655336,2.7632092817,7,93.3333333333,0,1,18,JF Volei,Sada Cruzeiro,1,2015
4,4,1,22.3194780679,21.1671745458,1.2804767257,0.7304567437,7,71.4285714286,-0.488,7,6,1,22.326147475,22.7745706391,0.4231189502,-0.0021840287,7,42.8571428571,0,1,18,Minas,Canoas,1,2015
10,10,1,21.2909590954,23.4469732451,-0.6363904,-0.8079565037,7,26.6666666667,-0.6,11,11,0,21.1023432868,24.0104552805,-1.8209648612,-1.15154688,7,14.2857142857,0,0,18,Voleisul/Paqueta,Sao Jose dos Campos,1,2015
3,10,0,22.7591820186,21.254069072,-0.2565343864,0.4750180513,7,73.3333333333,-0.92,8,12,0,22.673741042,22.6307756635,-0.269270628,0.1004644433,7,40,0,0,18,Funvic,America Volei,1,2015
6,8,1,23.6449831582,20.6182474208,0.7688775802,0.923598861,7,53.3333333333,1.304,5,2,0,22.8531459729,20.9534057767,0.6773900888,1.0180583174,7,60,0,1,18,Maringa,Sesi,1,2015
11,11,0,21.6818746295,24.1083642244,-1.573568,-1.856771889,4,13.3333333333,-0.6,12,7,0,19.9726658414,23.9924248441,-2.2267139863,-1.5649754697,5,7.1428571429,0,1,22,Sao Jose dos Campos,Sao Bernardo,1,2015
8,12,0,22.2189928336,22.1446205308,-0.6435809551,-0.4154165024,7,37.5,-0.2784,9,9,0,21.7585555605,23.2386583118,-0.9563685326,-0.4673314124,7,33.3333333333,0,0,28,America Volei,JF Volei,1,2015
4,2,1,23.2825167783,21.1627246213,0.4481706266,1.141912071,7,62.5,-1.96271872,12,7,1,20.2581326731,23.6739398752,-1.581371189,-1.0519803757,7,13.3333333333,0,0,29,Sesi,Sao Bernardo,1,2015
11,11,0,21.8254997036,23.5666913795,-1.4588544,-1.6854175112,7,12.5,0.2,5,4,0,22.3055824543,21.8337396366,0.1843653949,-0.3203724705,7,66.6666666667,0,1,29,Sao Jose dos Campos,Minas,1,2015
10,10,1,21.9327672763,23.5575785961,-0.10911232,-0.2463652029,7,31.25,0.4,2,10,1,22.2473456149,21.0832552576,0.580014441,1.519781803,7,75,0,1,29,Voleisul/Paqueta,Funvic,1,2015
3,3,1,21.9914232258,22.6506366445,-0.3427610298,0.3909529021,7,75,-1.2528,7,6,1,22.76091798,22.6696565113,0.7384951601,0.398252777,7,46.6666666667,0,1,29,Brasil Volei Clube,Canoas,1,2015
6,8,0,23.3159865266,21.4945979367,0.0151020642,0.1388790888,7,50,1.65696,1,1,1,23.8593849651,20.70563255,1.9490924268,2.6105674254,7,93.75,0,1,30,Maringa,Sada Cruzeiro,1,2015
7,6,1,23.108734384,22.635725209,-0.2692659006,0.9907961281,3,50,1.4128384,4,2,1,23.6260134226,20.6635130304,1.5135296568,1.4144466539,3,64.7058823529,0,1,1,Canoas,Sesi,2,2015
1,1,1,24.0875079721,20.16450604,1.5546380024,2.1592739415,2,94.1176470588,-1.461620224,12,7,0,19.9398394718,23.9391519002,-1.8650969512,-1.4415843006,3,12.5,0,0,1,Sada Cruzeiro,Sao Bernardo,2,2015
9,9,0,21.673511115,23.5909266494,-1.0684835772,-1.3650948261,4,31.25,0.6,10,10,0,21.426213821,23.2060628769,-0.3970921623,-0.68039168,3,29.4117647059,0,0,1,JF Volei,Voleisul/Paqueta,2,2015
2,10,1,22.1578764919,20.7466042061,-0.0052275092,0.6640115528,3,76.4705882353,-0.6,11,11,0,21.1603997629,23.7533531036,-1.7483340089,-1.321237504,3,11.7647058824,0,0,1,Funvic,Sao Jose dos Campos,2,2015
6,8,0,22.2527892213,22.1956783493,-0.5879183487,-0.488896729,2,47.0588235294,-0.72,8,12,1,22.7751942669,21.9823630913,0.2676667981,-0.1196284453,4,41.1764705882,0,0,1,Maringa,America Volei,2,2015
5,4,1,22.7444659634,21.1669917093,0.6243813806,0.547492316,3,68.75,0.28,4,3,0,22.0931385806,23.0205093156,-0.0872376783,2.0853520173,3,70.5882352941,0,0,1,Minas,Brasil Volei Clube,2,2015
1,1,1,24.0700063777,20.231604832,1.6437104019,2.1274191532,2,94.4444444444,-1.144,7,6,0,22.8203208406,23.2419135006,0.1926369025,0.7186022216,2,47.0588235294,0,0,3,Sada Cruzeiro,Canoas,2,2015
3,2,1,24.0341440714,20.8641437577,0.9585365013,1.8108237254,3,66.6666666667,-0.0091510497,4,4,1,22.1555727707,21.0535933674,0.6379938528,0.1437020236,3,70.5882352941,0,0,4,Sesi,Minas,2,2015
8,12,0,22.5001554135,21.785890473,0.0851352359,0.0141334385,4,38.8888888889,0.007808,12,7,0,20.0518715775,23.9513215202,-1.892077561,-1.5532674405,4,11.7647058824,0,0,5,America Volei,Sao Bernardo,2,2015
10,10,0,21.2909710568,23.3148503015,-0.287289856,-0.7176737299,4,27.7777777778,0.2,6,8,1,22.002231377,22.0365426795,-0.1911173832,-0.2163514015,4,50,0,1,5,Voleisul/Paqueta,Maringa,2,2015
2,10,1,21.9263011935,20.7572833649,0.1958179927,0.7312092422,4,77.7777777778,-0.368,9,9,1,22.088808892,23.0227413195,-0.6920758609,-0.9738651299,4,35.2941176471,0,1,5,Funvic,JF Volei,2,2015
11,11,0,21.0883198103,23.2026824829,-1.56708352,-1.5986672072,4,11.1111111111,0.6,5,3,0,21.7945108645,22.3764074525,-0.2697901427,1.4682816138,4,66.6666666667,0,1,5,Sao Jose dos Campos,Brasil Volei Clube,2,2015
5,4,0,22.1244582166,21.7228746939,0.6995051044,0.3103950822,4,66.6666666667,1.3661248922,1,1,1,24.2560051021,20.5186171989,2.3019353225,2.6884539403,5,94.7368421053,0,0,8,Minas,Sada Cruzeiro,2,2015
5,3,1,22.3356086916,21.701125962,-0.6742088239,0.1841678859,3,68.4210526316,0.048,3,2,1,24.1073152572,21.0913150061,1.6486589804,1.7315573231,4,68.4210526316,0,0,8,Brasil Volei Clube,Sesi,2,2015
8,12,1,22.6501243308,21.7287123784,0.4681081887,0.4113067508,3,42.1052631579,0.136,7,6,0,22.5895900058,23.5935308004,-0.445890478,-0.0251182227,5,44.4444444444,0,1,8,America Volei,Canoas,2,2015
12,7,0,20.341497262,23.8110572161,-2.4162923695,-1.9136620488,3,11.1111111111,-0.2,10,10,0,21.4994435121,23.6518802412,-1.1741389839,-0.944313344,3,26.3157894737,0,1,8,Sao Bernardo,Voleisul/Paqueta,2,2015
9,9,1,22.7210471136,22.9681930556,-0.4547868617,-0.1536606887,3,38.8888888889,0.4,11,11,0,20.6706558482,23.4621459863,-1.6789337657,-1.2569900032,3,10.5263157895,0,0,8,JF Volei,Sao Jose dos Campos,2,2015
6,8,1,22.6017851016,22.0959008102,-0.2703346789,0.4471060934,3,52.6315789474,0.88,2,10,0,22.0910409548,21.6558266919,0.1849673938,1.4158254424,3,73.6842105263,0,1,8,Maringa,Funvic,2,2015
12,7,0,19.7398644763,24.0488457729,-2.5330338956,-2.130929639,4,10.5263157895,0.59616,7,6,1,23.0716720046,22.6081579737,0.2432876176,0.5799054218,4,47.3684210526,0,1,12,Sao Bernardo,Canoas,2,2015
2,10,1,22.8061660972,21.8579946869,-0.2433456059,0.747973915,7,75,0.1552,12,7,0,19.9252249143,24.3724099517,-2.3047437112,-1.6426139524,7,10,0,0,22,Funvic,Sao Bernardo,2,2015
11,11,0,20.4698580119,23.7697167891,-1.653666816,-1.9431470126,7,10,0.2,4,2,0,23.5658522057,20.9130520049,1.1189271843,1.1852458585,7,65,0,1,22,Sao Jose dos Campos,Sesi,2,2015
10,10,1,22.1995548097,22.3881708596,-0.8298318848,-0.3393111871,7,30,0.4,7,6,1,23.590670937,22.2198597123,0.7946300941,1.0639243375,7,50,0,0,22,Voleisul/Paqueta,Canoas,2,2015
9,9,1,23.1768376909,22.3078877778,0.2361705106,0.477071449,7,42.1052631579,-0.44,6,8,0,22.6147614146,22.8100539815,-0.2423151252,0.4269188788,7,50,0,1,22,JF Volei,Maringa,2,2015
5,4,1,22.9995665733,22.3282997552,0.9596040836,0.6483160658,7,68.4210526316,0.21475072,8,12,0,21.853432798,22.3829699027,-0.2709545994,-0.2957027563,7,40,0,0,22,Minas,America Volei,2,2015
1,1,0,24.3548040817,21.7148937591,1.9149683215,1.441548258,7,90,-0.952,5,3,1,21.9084869533,21.6409007696,0.3473343087,1.5746252911,7,70,0,0,22,Sada Cruzeiro,Brasil Volei Clube,2,2015
4,4,1,23.6496532586,22.2126398041,1.1676832668,0.9186528526,7,70,-0.2,10,10,1,22.7596438478,21.5772033544,0.3285510503,-0.1554506752,7,33.3333333333,0,0,1,Minas,Voleisul/Paqueta,3,2015
4,2,1,23.2126817646,20.2504416039,0.966829201,1.0951417474,7,66.6666666667,0.5906190787,1,1,1,24.4838432654,21.3052483406,1.7532386064,1.7507631522,7,90.4761904762,0,0,1,Sesi,Sada Cruzeiro,3,2015
11,11,0,19.8958864095,23.3757734312,-1.5229334528,-1.7545176101,7,9.5238095238,0.4,6,8,1,22.9418091317,22.6480431852,0.2061478998,0.741535103,7,52.380952381,0,1,1,Sao Jose dos Campos,Maringa,3,2015
12,7,0,19.6735132648,24.4979279613,-2.6264271165,-2.443794969,7,9.5238095238,0.44384,9,9,0,22.9414701527,22.6963102223,-0.0183428408,-0.3790921039,7,40,0,1,1,Sao Bernardo,JF Volei,3,2015
7,6,0,22.5392034163,22.7758877698,-0.8154127205,0.0357040753,7,47.619047619,-0.4432,2,10,1,23.2449328778,21.2197290828,1.198379132,1.7326603539,7,76.1904761905,0,1,1,Canoas,Funvic,3,2015
5,3,0,21.4601228959,22.3127206157,-0.3393670591,-0.322132553,7,66.6666666667,-1.008,9,12,0,21.8327462384,23.1563759222,-0.6167636795,-0.636562205,7,38.0952380952,0,1,1,Brasil Volei Clube,America Volei,3,2015
8,12,1,22.3161969907,22.6751007377,-0.225513449,-0.0934109436,6,40.9090909091,0.840832,1,1,0,24.0870746123,22.0441986725,1.0025908851,1.0006105218,6,86.3636363636,1,1,7,America Volei,Sada Cruzeiro,3,2015
6,8,1,23.3534473054,22.0517678815,-0.8162677431,0.7649183198,7,54.5454545455,1.6432,3,2,1,23.5701454117,20.7003532831,1.2761133979,1.1481966868,7,68.1818181818,1,1,8,Maringa,Sesi,3,2015
7,6,0,22.031362733,23.2207102159,-1.2523301764,-0.5714367398,7,45.4545454545,0.24544,2,10,1,23.5959463022,20.9757832663,1.5587033056,1.9861282832,7,77.2727272727,1,1,8,Canoas,Funvic,3,2015
5,3,0,21.3180983168,22.7001764925,-0.6714936473,-0.6577060424,7,63.6363636364,-0.024,4,4,1,23.8197226069,21.5701118433,1.1349222821,-0.0850383812,7,71.4285714286,1,1,10,Brasil Volei Clube,Minas,3,2015
1,1,1,24.2696596898,21.1686922713,2.1319746572,1.4020727081,7,86.9565217391,-1.2726656,8,12,0,21.3862909259,23.1400805902,-0.6747287549,-0.109249764,7,39.1304347826,1,0,14,Sada Cruzeiro,America Volei,3,2015
3,2,1,23.8561163293,20.8269492932,1.1734633608,1.6208907184,7,69.5652173913,-1.91456,6,8,0,22.949424511,22.6414143052,0.0119346559,1.1932280824,7,52.1739130435,1,1,15,Sesi,Maringa,3,2015
4,4,1,24.0557780855,21.589422808,1.3341466135,1.5079378257,5,72.7272727273,-0.5808,5,3,0,21.3878119867,23.160141194,-1.126164834,0.6597002328,5,60.8695652174,1,0,15,Minas,Brasil Volei Clube,3,2015
2,10,1,24.4100903751,21.0472932797,0.4053235153,1.8469626445,7,78.2608695652,-0.796352,7,6,0,21.8917568531,24.109901506,-1.0571493918,0.25113947,7,43.4782608696,1,1,15,Funvic,Canoas,3,2015
6,8,1,23.2595396088,22.6631314442,-1.2530141945,0.4095477247,2,54.1666666667,1.131648,4,2,0,23.6348930635,21.5615594345,0.8967125747,1.5185573494,2,66.6666666667,1,1,17,Maringa,Sesi,3,2015
7,6,1,22.7800721491,23.9545878715,-1.6018641411,-0.2457195135,3,45.8333333333,0.0370816,2,10,0,24.1947389667,22.1045012904,0.8775701156,2.1889026265,3,75,1,1,18,Canoas,Funvic,3,2015
4,4,1,24.4446224684,21.2048715797,1.6673172908,1.8063502605,6,73.9130434783,0.6928999137,1,1,1,24.7657277519,21.8349538171,1.5216581665,1.4004884174,7,87.5,2,1,21,Minas,Sada Cruzeiro,3,2015
3,2,1,23.9079144508,21.382580881,0.5387706887,1.3173700597,5,68,-0.77024,2,10,1,24.3557911734,21.950267699,1.3020560925,2.3511221012,4,76,2,0,22,Sesi,Funvic,3,2015
1,1,1,24.7625822015,22.1179630537,2.1055797258,1.6173265332,7,88,-0.954319931,4,4,0,24.2056979747,21.9138972638,1.0450802084,0.5319692951,7,70.8333333333,2,0,31,Sada Cruzeiro,Minas,3,2015
2,10,0,24.2346329387,22.8102141592,-0.2757411877,0.641644874,7,73.0769230769,1.016192,3,2,1,24.3763315606,21.8560647048,1.4538960478,1.8148458795,7,69.2307692308,2,1,1,Funvic,Sesi,4,2015
3,2,1,24.3510652485,21.7348517638,0.8310165509,1.5631168382,7,70.3703703704,0.0724952629,1,1,1,24.8100657612,21.1610371096,1.8938612266,1.5203907339,7,88.4615384615,3,1,12,Sesi,Sada Cruzeiro,4,2015
11,11,0,19.850042461,23.700618745,-1.8183467622,-2.0036140881,7,50,0.56,4,4,0,22.8312250465,22.531117811,0.2360641667,-0.1744245639,7,50,0,0,7,Sao Jose dos Campos,Minas,11,2015
12,9,1,23.3531761222,21.8237148445,-0.2110635915,0.5853257274,7,50,0.08,10,10,0,22.0077150782,22.1617626835,-0.1371591598,-0.5243605402,7,50,0,1,9,JF Volei,Voleisul/Paqueta,11,2015
4,2,0,23.637706351,23.0981713274,-0.6205929502,0.1133158992,7,50,-0.936,7,8,0,22.0090327407,23.8620644722,-0.9397830039,-0.4873998112,7,50,0,1,9,Funvic,America Volei,11,2015
7,3,0,23.8808521988,22.2878814111,0.2648132407,0.8504934706,7,50,-1.73027072,10,7,0,22.490724386,24.1636702972,-0.7965756108,0.800911576,7,50,0,0,10,Sesi,Canoas,11,2015
10,7,0,21.1925795088,24.3309362378,-1.8814913129,-1.2372604886,2,0,1.5152,5,1,1,24.748052609,21.3288296877,1.9150889812,1.6163125872,7,50,0,1,12,Canoas,Sada Cruzeiro,11,2015
5,10,1,22.6061720626,20.9294101468,-0.0638655078,0.4902726722,4,100,-0.88,4,11,1,20.8800339688,23.160494996,-1.0028912704,-1.6055920026,6,100,0,0,13,Voleisul/Paqueta,Sao Jose dos Campos,11,2015
11,6,0,22.7409650203,23.1305051553,-1.6024113556,-0.2723618202,7,50,-0.048,12,9,0,21.8825408977,22.4589718756,-0.1317394181,0.2967263169,4,0,0,0,13,Maringa,JF Volei,11,2015
4,8,1,21.9272261926,23.2896515777,-0.7804107592,-0.5518264031,4,100,0.79231744,3,3,1,24.104681759,21.0303051288,1.2803947765,1.8518767036,3,100,0,0,13,America Volei,Sesi,11,2015
9,6,0,20,20,0,0,7,50,0,7,2,0,23.1101650808,22.7985370619,-0.1093472807,1.480897681,4,0,0,1,13,Bento Volei,Funvic,11,2015
10,4,0,22.4649800372,23.0248942488,0.9338538326,-0.4111486666,6,0,-1.06464,8,5,0,21.0435829227,23.7281129552,-1.5009318672,-0.0722398137,7,50,0,1,13,Minas,Brasil Volei Clube,11,2015
11,7,0,21.454063607,25.0147489902,-1.9051930503,-1.3898083909,3,0,-0.249728,12,9,0,21.8660327182,22.5271775005,-0.3053915345,0.0373810535,2,0,0,0,15,Canoas,JF Volei,11,2015
1,8,1,21.7817809541,23.0717212622,-0.4243286074,-0.2414611225,2,100,0.4064,5,5,1,21.8348663382,23.1324903642,-0.8007454937,0.342208149,2,100,0,0,15,America Volei,Brasil Volei Clube,11,2015
2,10,1,22.9849376501,21.1935281174,0.3489075937,0.7922181378,2,100,0.52,4,2,1,23.621465398,22.5721629828,0.5125221755,1.7847181448,2,50,0,1,15,Voleisul/Paqueta,Funvic,11,2015
10,6,0,20.3333333333,21.1333333333,-0.6,-0.6,2,0,0,7,11,0,21.154027175,23.4283959968,-1.2023130164,-1.684473602,2,50,0,1,15,Bento Volei,Sao Jose dos Campos,11,2015
9,6,1,22.7527720163,22.8644041243,-1.0819290845,-0.0178894562,2,100,1.925568,5,1,1,25.3484420872,21.5630637501,1.932071185,1.6930500697,3,100,0,1,15,Maringa,Sada Cruzeiro,11,2015
11,4,0,22.1219840297,23.4199153991,0.3470830661,-0.7289189333,2,0,0.2073208398,7,3,0,23.7237454072,21.0642441031,0.8243158212,1.2815013629,2,50,0,0,15,Minas,Sesi,11,2015
4,11,1,21.72322174,23.3427167974,-0.8546774098,-0.5618504131,4,66.6666666667,1.08,1,8,1,22.5254247632,23.1573770097,0.206831102,-0.189919849,4,100,0,0,19,Sao Jose dos Campos,America Volei,11,2015
3,1,1,25.2787536697,21.0504510001,2.2844637806,2.145656948,4,100,0,11,6,0,20.8666666667,21.7066666667,-0.88,0,4,0,0,1,19,Sada Cruzeiro,Bento Volei,11,2015
3,1,0,24.1563362691,21.8403608001,1.2275710245,1.1165255584,2,66.6666666667,-1.08,5,10,0,22.93795012,21.804822494,0.2337745102,0.1805115679,6,66.6666666667,0,0,21,Sada Cruzeiro,Voleisul/Paqueta,11,2015
12,9,0,21.2928261746,22.8217420004,-0.7688508732,-0.6443132276,6,0,0,8,6,1,21.6933333333,21.2986666667,-0.104,0.6,2,33.3333333333,0,1,21,JF Volei,Bento Volei,11,2015
8,3,0,22.9789963258,21.8513952825,0.8118505926,0.0594526569,6,33.3333333333,-1.5053184,11,6,0,22.002217613,23.2915232994,-0.614311565,1.3545824659,6,50,0,0,21,Sesi,Maringa,11,2015
9,4,1,22.6975872238,22.7359323192,0.8776664529,0.0168648534,6,33.3333333333,0.16736,4,2,1,23.7471723184,22.6077303863,0.8100177404,1.8277745158,6,66.6666666667,0,1,21,Minas,Funvic,11,2015
8,5,0,22.1678930705,23.6059922913,-1.1371949178,-1.040596395,7,50,-0.60224,10,7,1,21.9632508856,23.8117991922,-0.7118467127,0.0407292608,7,33.3333333333,0,0,22,Brasil Volei Clube,Canoas,11,2015
5,5,1,22.1743144564,22.9247938331,-0.7097559343,-0.632477116,4,66.6666666667,0.2736,2,2,1,23.0377378547,22.046184309,0.8480141923,1.6622196127,5,75,0,1,26,Brasil Volei Clube,Funvic,11,2015
6,3,1,23.2831970606,20.981116226,1.0494804741,0.4475621256,5,50,-0.36,4,11,1,22.378577392,21.9408401046,0.1505196695,-0.9475788816,7,75,0,0,26,Sesi,Sao Jose dos Campos,11,2015
9,4,0,22.118069779,22.2287458554,0.5021331623,-0.1865081173,5,25,-1.343168,12,9,0,20.9142609396,22.2973936003,-0.7154505821,-0.3700951572,5,0,0,0,26,Minas,JF Volei,11,2015
2,1,1,23.9750690153,21.7722886401,1.3820568196,1.2932204467,6,75,-1.41813248,4,8,0,21.2870064773,23.5259016078,-0.4345351184,-0.7519358792,7,75,0,0,27,Sada Cruzeiro,America Volei,11,2015
11,6,0,21.1017740904,23.5332186395,-1.4655432676,-0.891449252,6,33.3333333333,-0.76,9,10,0,22.650360096,22.0938579952,-0.2129803918,-0.2555907457,6,50,0,1,27,Maringa,Voleisul/Paqueta,11,2015
10,7,0,21.6106007085,23.4894393537,-1.1241544402,-0.7694773702,5,25,0,8,6,1,21.3946666667,20.9189333333,0.1168,0.68,6,50,0,0,27,Canoas,Bento Volei,11,2015
12,9,0,20.8314087517,22.7879148802,-0.8150806986,-0.9723604657,3,0,0.82272,4,8,0,21.6796051818,23.8207212862,-0.7476280947,-1.0015487033,2,60,0,1,29,JF Volei,America Volei,11,2015
7,5,0,21.7394515651,23.3398350665,-1.1678047474,-1.1059816928,3,50,-0.88,5,11,0,22.0528619136,22.4026720837,-0.2795842644,-1.1580631053,3,60,0,0,29,Brasil Volei Clube,Sao Jose dos Campos,11,2015
11,6,0,20.548085939,23.8265749116,-1.7724346141,-1.3131594016,2,25,0,8,6,0,21.4490666667,21.7351466667,-0.50656,-0.056,2,40,0,1,29,Maringa,Bento Volei,11,2015
5,3,1,23.4765576485,20.9348929808,1.2395843793,0.7580497004,3,60,-1.2129536,2,2,1,23.4301902838,21.6369474472,1.2784113538,1.9297756901,3,80,0,1,29,Sesi,Funvic,11,2015
9,4,1,22.6444558232,21.8829966843,0.8017065298,0.2507935062,3,40,1.3634559448,2,1,1,24.1800552122,22.0678309121,1.4345763574,1.9544400558,2,80,0,1,29,Minas,Sada Cruzeiro,11,2015
10,7,1,22.2884805668,23.1248848163,-0.2993235522,-0.0155818961,5,40,0.28,8,10,1,23.1202880768,21.3417530628,0.4296156865,0.3955274034,5,60,0,1,2,Canoas,Voleisul/Paqueta,12,2015
8,11,0,22.2422895309,23.072137667,-0.0837419278,-0.6236674115,6,50,0.92,1,1,1,24.3440441698,21.6542647296,1.7476610859,2.1635520446,6,83.3333333333,0,1,5,Sao Jose dos Campos,Sada Cruzeiro,12,2015
3,8,1,22.3436841455,22.456577029,0.0605371141,0.0018975242,7,66.6666666667,0.776,11,6,0,20.6384687512,24.0612599293,-1.6505275213,0.6836659727,7,20,0,0,6,America Volei,Maringa,12,2015
